,0,1,2,3
0,0.003375833394166864,0.0,4.441399749525071,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0.2}"
0,0.004377247006804855,0.0,4.297999147457998,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0.25}"
0,0.004386717902013549,0.0,5.242551441943299,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0.3}"
0,0.004547158831063612,0.0,5.770669788089259,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0.35}"
0,0.0007012204470452105,0.0,0.9007575562565565,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0}"
0,0.0006809897927774324,0.0,0.9422467447341569,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0.05}"
0,0.0009834913543733067,0.0,1.2570089175077532,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0.1}"
0,0.003001572541248651,0.0,2.9939901961587867,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0.15}"
0,0.004606440364394659,0.0,3.9653609873666555,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0.2}"
0,0.004630673538755487,0.0,4.60912980222403,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0.25}"
0,0.004710692164982542,0.0,5.472168427346661,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0.3}"
0,0.005350076179537509,0.0,5.580655402648762,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1400, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006653961758229905,0.0,0.9031464380308782,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0}"
0,0.0007853992083929134,0.0,1.0305115556962152,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0.05}"
